#-----------------------------------------------------------------------------------------------------------------
# Name: Keyword Definition File
# Purpose:
#    - NetStorm core and scenario GUI - Take default value of the keyword
#    - Scenario GUI - To avoid saving of default keywords in the scenario file.
#    - Add check in GUI/netstorm to detect duplicate keyword if it is scalar or vector
#    - Instead netstorm will sort in memory/temp file before parsing.
#    - To validate keyword is valid or not
#    - To get list of all Scenario GUI keywords. 
#         Based on this file Scenario GUI shows all keywords which are marked inGUI=No
#         in this file in ""Run Time Settings - Service Options tab - Other Keywords"
#
# Format:
# Keyword|Order|Type|GroupBased|RunTimeChangable|InGUI|keyFields|DefaultValue|InScenarioProfile|Future2|Future3|Format|Comments
#
# Assumptions:
#
#   Keyword is keyword name e.g. G_KA_PCT
#
#   Order is order in which keyword should appear in scenario file so that nestorm can parse it correctly.
#       1.  These are the sorting order which is used to sort the scenario in this order.
#       2.  If Order of keyword does'nt matter then it is 99999 (Will be added at the end of scenario file)
#       3.  If any newer keyword(order of keyword matters) insert then it has Order lesser than 99999
#
#   Type is Scalar or Vector
#             
#   GroupBased ==>
#       1. Possible values are Yes/No.
#       2. If keyword is group based then keywords second argument must be Group Name or ALL
#
#   RunTimeChangable ==>
#       1. Possible values are Yes/No.
#       2. If Yes then Keyword Values can be changed at run time else not.
#
#   InGUI ==>
#       1. Possible values are Yes/No
#       2. If Yes GUI will use this Keyword.
#
#   KeyFields ==>
#       1. Comma seperated list of key field IDs which is used to check and/or remove duplicates keywords
#       2. Field Id start from the first value of keyword which is 0.
#       3. KeyFields are valid only for vector keywords.
#       4. For group based scalar keywords, group name is a implicit key"
#       5. For group based vector keywords, KeyFields should also have group name field which is 0"
#       e.g.
#       G_SESSION_PACING ALL 2 1 0 1 60000
#       G_SESSION_PACING ALL 2 1 0 1 90000
#       G_SESSION_PACING G1 2 1 0 1 60000
#
#       In this keyword, Field s 0 is a implicit key field"
#       then only first field will be checked for duplicacy.
#       After sorting it should be as follows and second will reported as duplicate keyword:
#       G_SESSION_PACING ALL 2 1 0 1 60000
#       G_SESSION_PACING G1 2 1 0 1 60000 
#
#---------------------------------------------------------------------------------------------------
#
##Global Setting
#
#Scenario Type
NV_ENABLE_BP_ABAND_SESSION_EXIT_PAGE_EVENT_STATS_MONITOR|2783|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_BP_ABAND_SESSION_EXIT_PAGE_EVENT_STATS_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV bp aband session exit page event stats Monitor
NV_ENABLE_BP_ABAND_BP_EXIT_PAGE_STATS_MONITOR|2784|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_BP_ABAND_BP_EXIT_PAGE_STATS_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV bp aband bp exit page stats Monitor
NV_ENABLE_BP_ABAND_BP_EXIT_PAGE_EVENT_STATS_MONITOR|2785|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_BP_ABAND_BP_EXIT_PAGE_EVENT_STATS_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV bp aband bp exit page event stats Monitor
NV_ENABLE_STATS_PAGE_SCREEN_SIZE_MONITOR|2786|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_PAGE_SCREEN_SIZE_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats page screen size Monitor
NV_ENABLE_STATS_PAGE_PAGE_MONITOR|2787|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_PAGE_PAGE_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats page page Monitor
NV_ENABLE_STATS_PAGE_OVERALL_MONITOR|2788|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_PAGE_OVERALL_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats page overall Monitor
NV_ENABLE_STATS_PAGE_LOCATION_MONITOR|2789|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_PAGE_LOCATION_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats page location Monitor
NV_ENABLE_STATS_PAGE_BROWSER_MONITOR|2790|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_PAGE_BROWSER_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats page browser Monitor
NV_ENABLE_STATS_PAGE_ACCESS_TYPE_MONITOR|2791|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_PAGE_ACCESS_TYPE_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats page access type Monitor
NV_ENABLE_STATS_EVENT_MONITOR|2792|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_EVENT_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats event Monitor
NV_ENABLE_BP_STATS_MONITOR|2793|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_BP_STATS_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV bp stats Monitor
NV_ENABLE_STATS_PAGE_OPERATING_SYSTEM_MONITOR|2794|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_PAGE_OPERATING_SYSTEM_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV page operating system Monitor
NV_ENABLE_STATS_PAGE_STORE_MONITOR|2795|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_PAGE_STORE_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats page store Monitor
NV_ENABLE_STATS_SESSION_BROWSER_MONITOR|2796|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_SESSION_BROWSER_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats session browser Monitor
NV_ENABLE_STATS_SESSION_ACCESS_TYPE_MONITOR|2797|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_SESSION_ACCESS_TYPE_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats session access type Monitor
NV_ENABLE_STATS_SESSION_LOCATION_MONITOR|2798|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_SESSION_LOCATION_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats session location Monitor
NV_ENABLE_STATS_SESSION_OPERATING_SYSTEM_MONITOR|2799|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_SESSION_OPERATING_SYSTEM_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats session operating system Monitor
NV_ENABLE_STATS_SESSION_SCREEN_SIZE_MONITOR|2800|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_SESSION_SCREEN_SIZE_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats session screen size Monitor
NV_ENABLE_STATS_VISITOR_MONITOR|2841|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_VISITOR_MONITOR <Enable/Disable> |With this keyword you can enable/disable NV stats visitor Monitor
NV_ENABLE_STATS_SESSION_OVERALL_MONITOR|2801|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_SESSION_OVERALL_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats session overall Monitor
NV_ENABLE_STATS_XHR_MONITOR|2802|Scalar|No|No|Yes|-|0|Yes|NA|NA|NV_ENABLE_STATS_XHR_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV XHR Stats.
NV_ENABLE_STATS_USER_SESS_SEGMENT_MONITOR|2803|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_USER_SESS_SEGMENT_MONITOR|With this keyword you can enable/disable NV Sess USER SEGMENT Stats.
NV_ENABLE_STATS_USER_PAGE_SEGMENT_MONITOR|2804|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_USER_PAGE_SEGMENT_MONITOR|With this keyword you can enable/disable NV Sess USER SEGMENT Stats.
NV_ENABLE_STATS_USER_PAGE_PAGE_SEGMENT_MONITOR|2805|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_USER_PAGE_PAGE_SEGMENT_MONITOR|With this keyword you can enable/disable NV Sess USER SEGMENT Stats.
NV_ENABLE_STATS_APP_CRASH|2806|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_APP_CRASH|With this keyword you can enable/disable NV Sess NV APP_CRASH Stats.
NV_ENABLE_STATS_CRASH_CONNECTION|2807|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_CRASH_CONNECTION|With this keyword you can enable/disable NV CRASH_CONNECTION Stats
NV_ENABLE_STATS_CRASH_DEVICE|2808|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_CRASH_DEVICE|With this keyword you can enable/disable NV CRASH_DEVICE Stats.
NV_ENABLE_STATS_OS_CRASH|2810|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_OS_CRASH|With this keyword you can enable/disable NV Sess OS CRASH
NV_ENABLE_STATS_OVERALL_CRASH|2811|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_OVERALL_CRASH|With this keyword you can enable/disable OVERALL_CRASH
NV_ENABLE_STATS_HTTP_REQUEST_OVERALL|2812|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_REQUEST_OVERALL|With this keyword you can enable/disable NV HTTP REQUEST Overall Stats
NV_ENABLE_STATS_HTTP_REQUEST_OS|2813|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_REQUEST_OS|With this keyword you can enable/disable NV HTTP REQUEST OS Stag
NV_ENABLE_STATS_HTTP_REQUEST_DEVICE|2814|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_REQUEST_DEVICE|With this keyword you can enable/disable NV SHTTP REQUEST_DEVICE Stat
NV_ENABLE_STATS_HTTP_REQUEST_CONNECTION_TYPE|2815|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_REQUEST_CONNECTION_TYPE|With this keyword you can enable/disable NV HTTP REQUEST CONNECTION TYPE Stats
NV_ENABLE_STATS_HTTP_REQUEST_APPLICATION|2815|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_REQUEST_APPLICATION|With this keyword you can enable/disable NV HTTP REQUEST APPLICATION Stats
NV_ENABLE_STATS_HTTP_REQUEST_MOBILE_CARRIER|2816|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_REQUEST_MOBILE_CARRIER|With this keyword you can enable/disable NV HTTP_REQUEST_MOBILE_CARRIER Stats
NV_ENABLE_STATS_HTTP_REQUEST_DOMAIN|2817|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_REQUEST_DOMAIN|With this keyword you can enable/disable NV HTTP_REQUEST_DOMAIN Stat
NV_ENABLE_STATS_HTTP_ERROR_OVERALL|2818|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_ERROR_OVERALL|With this keyword you can enable/disable NV HTTP_ERROR_OVERALL Stat
NV_ENABLE_STATS_HTTP_ERROR_APPLICATION|2819|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_ERROR_APPLICATION|With this keyword you can enable/disable NV HTTP_ERROR_APPLICATION Stat
NV_ENABLE_STATS_HTTP_ERROR_MOBILE_CARRIER|2820|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_ERROR_MOBILE_CARRIER|With this keyword you can enable/disable NV_ENABLE_STATS_HTTP_ERROR_MOBILE_CARRIER Stats
NV_ENABLE_STATS_HTTP_ERROR_OS|2821|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_ERROR_OS|With this keyword you can enable/disable NV HTTP_ERROR_OS Stats
NV_ENABLE_STATS_HTTP_ERROR_CONNECTION_TYPE|2822|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_ERROR_CONNECTION_TYPE|With this keyword you can enable/disable NV HTTP_ERROR_CONNECTION_TYPE Stats
NV_ENABLE_STATS_UA_MONITOR|2823|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_UA_MONITOR|With this keyword you can enable/disable NV_ENABLE_STATS_UA_MONITOR Stats
NV_ENABLE_UA_MONITOR_BY_STORE|2824|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_UA_MONITOR_STORE|With this keyword you can enable/disable NV_ENABLE_UA_MONITOR_BY_STORE Stats
NV_ENABLE_STATS_HTTP_ERROR_DOMAIN|2825|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_ERROR_DOMAIN|With this keyword you can enable/disable NV_ENABLE_STATS_HTTP_ERROR_DOMAIN Stat
NV_ENABLE_STATS_EVENT_STORE_MONITOR|2826|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_EVENT_STORE_MONITOR|With this keyword you can enable/disable NV_ENABLE_STATS_EVENT_STORE_MONITOR Stat
NV_ENABLE_STATS_USER_PAGE_LOCATION_SEGMENT_MONITOR|2827|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_USER_PAGE_LOCATION_SEGMENT_MONITOR|With this keyword you can enable/disable NV_ENABLE_STATS_USER_PAGE_LOCATION_SEGMENT_MONITOR Stat
NV_ENABLE_STATS_USER_SESS_LOCATION_SEGMENT_MONITOR|2828|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_USER_SESS_LOCATION_SEGMENT_MONITOR|With this keyword you can enable/disable NV_ENABLE_STATS_USER_SESS_LOCATION_SEGMENT_MONITOR Stat
NV_ENABLE_STATS_PAGE_EVENT_MONITOR|2825|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_PAGE_EVENT_MONITOR|With this keyword you can enable/disable NV_ENABLE_STATS_EVENT_STORE_MONITOR Stat
NV_ENABLE_TRAFFIC_STAT|2826|Scalar|No|No|Yes|-|0|Yes|NA|NA|NV_ENABLE_TRAFFIC_STAT|With this keyword you can enable/disable NV_ENABLE_TRAFFIC_STAT Stat
NV_ENABLE_STATS_FORM_ANALYTICS|2829|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_USER_SESS_LOCATION_SEGMENT_MONITOR|With this keyword you can enable/disable NV_ENABLE_STATS_USER_SESS_LOCATION_SEGMENT_MONITOR Stat
NV_ENABLE_STATS_FORM_FIELD_ANALYTICS|2830|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_USER_SESS_LOCATION_SEGMENT_MONITOR|With this keyword you can enable/disable NV_ENABLE_STATS_USER_SESS_LOCATION_SEGMENT_MONITOR Stat
NV_ENABLE_STATS_HTTP_REQUEST_VIEW|2831|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_REQUEST_VIEW|With this keyword you can enable/disable NV_ENABLE_STATS_HTTP_REQUEST_VIEW Stat
NV_ENABLE_STATS_HTTP_REQUEST_BROWSER|2832|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_REQUEST_BROWSER|With this keyword you can enable/disable NV_ENABLE_STATS_HTTP_REQUEST_BROWSER Stat
NV_ENABLE_STATS_HTTP_REQUEST_LOCATION|2833|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_REQUEST_LOCATION|With this keyword you can enable/disable NV_ENABLE_STATS_HTTP_REQUEST_LOCATION Stat
NV_ENABLE_STATS_HTTP_REQUEST_ACCESSTYPE|2834|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_REQUEST_ACCESSTYPE|With this keyword you can enable/disable NV_ENABLE_STATS_HTTP_REQUEST_ACCESSTYPE Stat
NV_ENABLE_STATS_HTTP_ERROR_VIEW|2835|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_ERROR_VIEW|With this keyword you can enable/disable NV_ENABLE_STATS_HTTP_ERROR_VIEW stat
NV_ENABLE_STATS_HTTP_ERROR_BROWSER|2836|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_ERROR_BROWSER|With this keyword you can enable/disable NV_ENABLE_STATS_HTTP_ERROR_BROWSER Stat
NV_ENABLE_STATS_HTTP_ERROR_LOCATION|2837|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_ERROR_LOCATION|With this keyword you can enable/disable NV_ENABLE_STATS_HTTP_ERROR_LOCATION Stat
NV_ENABLE_STATS_HTTP_ERROR_ACCESSTYPE|2838|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_ERROR_ACCESSTYPE|With this keyword you can enable/disable NV_ENABLE_STATS_HTTP_ERROR_ACCESSTYPE Stat
NV_ENABLE_STATS_SESSION_DEVICE_TYPE_MONITOR|2839|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_SESSION_DEVICE_TYPE_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats session device type  Monitor
NV_ENABLE_STATS_PAGE_DEVICE_TYPE_MONITOR|2840|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_PAGE_DEVICE_TYPE_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats page device type Monitor
NV_ENABLE_STATS_RESOURCE_DOMAIN|2843|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_RESOURCE_DOMAIN <Enable/Disable>|With this keyword you can enable/disable NV stats resource domain Monitor
NV_ENABLE_STATS_RESOURCE_DOMAIN_BY_PAGE|2842|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_RESOURCE_DOMAIN_BY_PAGE <Enable/Disable>|With this keyword you can enable/disable NV stats resource domain by page
NV_ENABLE_STATS_SEGMENT_EVENT_MONITOR|2843|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_SEGMENT_EVENT_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats event segment monitor
NV_ENABLE_STATS_HTTP_REQUEST_XHR|2844|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_REQUEST_XHR <Enable/Disable>|With this keyword you can enable/disable NV stats http xhr monitor
NV_ENABLE_STATS_HTTP_REQUEST_STORE|2845|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_REQUEST_STORE <Enable/Disable>|With this keyword you can enable/disable NV stats httpstore monitor
NV_ENABLE_STATS_HTTP_ERROR_XHR|2846|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_ERROR_XHR <Enable/Disable>|With this keyword you can enable/disable NV stats http xhr error monitor
NV_ENABLE_STATS_HTTP_ERROR_STORE|2847|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_HTTP_ERROR_STORE <Enable/Disable>|With this keyword you can enable/disable NV stats http error store monitor
NV_ENABLE_STATS_BOT_MONITOR|2848|Scalar|No|No|Yes|-|0|Yes|NA|NA|NV_ENABLE_STATS_BOT_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats bot monitor
NV_ENABLE_STATS_BROWSER_EVENT_MONITOR|2849|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_BROWSER_EVENT_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV stats browser event monitor
NV_ENABLE_VARIATION_STATS|2849|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_VARIATION_STATS <Enable/Disable>|With this keyword you can enable/disable NV abtesting stats
NV_ENABLE_STATS_PAGE_BY_STORE_MONITOR|2850|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_PAGE_BY_STORE_MONITOR|With this keyword you can enable/disable NV page by store monitor
NV_ENABLE_STATS_CONTAINING_PAGE|2851|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_CONTAINING_PAGE|With this keyword you can enable/disable NV containing page
NV_ENABLE_STATS_CONTAINING_PAGE_EVENT|2852|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_CONTAINING_PAGE_EVENT|With this keyword you can enable/disable NV page by store monitor
NV_ENABLE_STATS_PAGE_BY_CONNECTIONTYPE_MONITOR|2853|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_CONTAINING_PAGE|With this keyword you can enable/disable NV containing page
NV_ENABLE_STATS_PAGE_CONNECTIONTYPE_MONITOR|2854|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_CONTAINING_PAGE_EVENT|With this keyword you can enable/disable NV page by store monitor
NV_ENABLE_STATS_PAGE_APPLICATION_MONIOTR|2855|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_STATS_PAGE_APPLICATION_MONIOTR|With this keyword you can enable/disable NV page by application monitor
#AppStartMonitor
NV_ENABLE_APP_START_TIME_OVERALL|2856|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_APP_START_OVERALL|With this keyword you can enable/disable NV page by application monitor
NV_ENABLE_APP_START_TIME_APPLICATION_MONITOR|2857|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_APP_START_TIME_APPLICATION_MONITOR|With this keyword you can enable/disable NV page by application monitor
NV_ENABLE_APP_START_TIME_LOCATION_MONITOR|2858|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_APP_START_TIME_LOCATION_MONITOR|With this keyword you can enable/disable NV page by application monitor
NV_ENABLE_APP_START_TIME_CARRIER_MONITOR|28559|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_APP_START_TIME_CARRIER_MONITOR|With this keyword you can enable/disable NV page by application monitor
NV_ENABLE_APP_START_TIME_OS_MONITOR|28560|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_APP_START_TIME_OS_MONITOR|With this keyword you can enable/disable NV page by application monitor
#
#Keyword to send mail at the end of test
EMAIL_SUMMARY_REPORT|9999|Scalar|No|No|No|-|0|Yes|NA|NA|EMAIL_SUMMARY_REPORT <0/1/2/3> <TO list> <CC list> <BCC list>|Mode 0 to disable mailing, mode 1 is mailing with testrun details, mode 2 along with test run details _SummaryReport.pdf as attachement is sent and mode 3 all details with jenkins test status

REPORT_MAIL_SETTING|9999|Scalar|No|No|No|-|0|Yes|NA|NA|REPORT_MAIL_SETTING <0/1/2> <TO list> <CC list> <BCC list>|Mode 0 to disable mailing, mode 1 is mailing with testrun details, mode 2 along with test run details _SummaryReport.pdf as attachement is sent and mode 3 all details with jenkins test status
#
#
#keyword for Ceherence Vector File
COH_CLUSTER_AND_CACHE_VECTORS|7211|Scalar|No|No|No|-|0 NA NA|Yes|NA|NA|COH_CLUSTER_AND_CACHE_VECTORS <0/1> <cluster_file_path> <cache_file_path>|This is to take cluster & cache vectors at start of the test to avoid too much runtime changes
#
#Heroku Stats
ENABLE_HEROKU_MONITOR|99999|Vector|No|No|No|-|0|Yes|NA|NA|ENABLE_HEROKU_MONITOR <0/1>|This will enable heroku monitor.
# SHOW_IP_DATA <0/1>
SHOW_IP_DATA|98765|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|Keyword used for showing the req/res for individual ip.
GPERF_CMD_OPTIONS|9999|Scalar|No|No|No|-| |Yes|NA|NA|GPERF_CMD_OPTIONS |This will affects the size of the generated hash table.
STOP_TEST_IF_DNSMASQ_NOT_RUNNING|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|keyword check the dnsmasq running or not as per G_USE_DNS is enable.
CHECK_GENERATOR_HEALTH|2005|Scalar|No|No|Yes|-|1 10 50 4 100|Yes|NA|NA|TBD|Check controller-generator compatibility via Cmon, Controller Existence, Build Version, Running Test, Disk Space, Memory, CPU, Bandwidth etc.
NC_DEPENDENCY|9999|Vector|No|No|Yes|-|-|No|NA|NA|TBD|Keyword for shipping additional file/directory on generator's
DISABLE_USE_OF_GEN_SPECIFIC_KWD_FILE|99999|Scalar|No|No|No|-|1|Yes|NA|NA|TBD|This is to check we can use gen_specific_site_keywords.default file or not.
NS_PARENT_LOGGER_LISTEN_PORTS|99999|Scalar|No|No|Yes|-|-|No|NA|NA|TBD|Keyword for defining port ranges on which parent and event logger will listen.
#
#Set max size of rtg
MAX_RTG_SIZE|12000|Scalar|No|No|No|-|2048|Yes|NA|NA|MAX_RTG_SIZE <size in mb>|To set maximum size of rtgmessage.dat
#
#Keyword to log data of nd monitor
ENABLE_MONITOR_DATA_LOG|99999|Scalar|No|Yes|No|-|-|Yes|NA|NA|ENABLE_MONITOR_DATA_LOG <0/1> <All or gdf pattern>|Keyword to log data of specified nd monitor in ns_logs/monitor_data.log
#
#Keyword to add new server at runtime
ADD_SERVER|99998|Vector|No|Yes|No|-|-|No|NA|NA|ADD_SERVER <Entry of server details as in Server.conf>|Keyword to add new server at runtime
#Keyword to enable db aggregator engine
ENABLE_DB_AGGREGATOR|99999|Scalar|No|Yes|No|-|0|No|NA|NA|ENABLE_DB_AGGREGATOR <0/1> <conf file>|Enable Db aggregator engine.
#Keyword to set replay db pool settings
JDBC_POOL_SETTINGS|99999|Vector|No|No|Yes|-|-|No|NA|NA|JDBC_POOL_SETTINGS <mode> <DBTYpe> <PoolName> <DriverName> <ConnectionString/URL> <username> <passwd> <InitConSize> <maxConsize> <increment> <min> <max>|Replay DB pool settings
G_SHOW_RUNTIME_RUNLOGIC_PROGRESS|98765|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|TBD|Keyword is used to show the runtime progress of the runlogic of the script.
#
#Outbound connection
ENABLE_OUTBOUND_CONNECTION|99920|Scalar|No|No|Yes|-|0|Yes|NA|NA|ENABLE_OUTBOUND_CONNECTION <mode>|Enable outbound connection for cmon. Mode will be 0/1.
SHOW_SERVER_IP_DATA|99999|Scalar|No|No|Yes|-|0|Yes|NA|NA|TBD|Keyword used to show number of request going to a particular server
#
AUTO_SCALE_CLEANUP_SETTING|99999|Scalar|No|No|Yes|-|1 900|Yes|NA|NA|AUTO_SCALE_CLEANUP_SETTING <mode to make new gdf> <time in sec to get inactive>|This keyword will make new gdf on partition switch if mode to make new gdf is 1 and will send message to get inactive node to ndc on given time interval.
#To malloc extra bytes
NS_ALLOC_EXTRA_BYTES|7100|Scalar|No|No|Yes|-|1|Yes|NA|NA|NS_ALLOC_EXTRA_BYTES <bytes>|This keyword will always malloc extra bytes.
#To start continous monitoring test when rtg and coredump occured.
CHECK_CONTINUOUS_MON_HEALTH|99999|Scalar|No|No|Yes|-|1 2 3 5 1|Yes|NA|NA|TBD|CHECK_CONTINUOUS_MON_HEALTH <enable/disable mode> <count to wait to start test in each 30 second interval> <count to wait to start ndc with 20 second interval> <multiple of progress sample to find maximum rtg diff> <tracing log level (1/2)> <send mail to list> <send mail to cc list> <send mail to bcc list>
#To malloc chunk of dvm table entry
DVM_MALLOC_DELTA_SIZE|7100|Scalar|No|No|Yes|-|10|Yes|NA|NA|DVM_MALLOC_DELTA_SIZE <Num of chunk>|This keyword will always malloc dvm table in spcified number of chunk.
#For Runtime TX
